,total_claims,total_30day_fills,total_days_supply,total_drug_cost,event_total
1146,143.0,153.0,4425.0,,
1147,143.0,153.0,4425.0,,
1148,143.0,153.0,4425.0,,
1149,143.0,153.0,4425.0,,
1150,143.0,153.0,4425.0,,
1151,143.0,153.0,4425.0,,
1152,143.0,153.0,4425.0,,
1153,143.0,153.0,4425.0,,
1154,143.0,153.0,4425.0,,
1155,143.0,153.0,4425.0,,
1156,143.0,153.0,4425.0,,
1157,143.0,153.0,4425.0,,
1158,143.0,153.0,4425.0,,
1159,143.0,153.0,4425.0,,
1160,143.0,153.0,4425.0,,
1161,143.0,153.0,4425.0,,
1162,143.0,153.0,4425.0,,
1163,143.0,153.0,4425.0,,
1164,143.0,153.0,4425.0,,
1165,143.0,153.0,4425.0,,
1166,143.0,153.0,4425.0,,
1167,143.0,153.0,4425.0,,
1168,143.0,153.0,4425.0,,
1169,143.0,153.0,4425.0,,
1170,143.0,153.0,4425.0,,
1171,143.0,153.0,4425.0,,
1172,143.0,153.0,4425.0,,
1173,143.0,153.0,4425.0,,
1174,143.0,153.0,4425.0,,
1175,143.0,153.0,4425.0,,
1176,143.0,153.0,4425.0,,
1177,143.0,153.0,4425.0,,
1178,143.0,153.0,4425.0,,
1179,143.0,153.0,4425.0,,
1180,143.0,153.0,4425.0,,
1181,143.0,153.0,4425.0,,
1182,143.0,153.0,4425.0,,
1183,143.0,153.0,4425.0,,
1184,143.0,153.0,4425.0,,
1185,143.0,153.0,4425.0,,
1186,143.0,153.0,4425.0,,
1187,143.0,153.0,4425.0,,
1188,143.0,153.0,4425.0,,
1189,143.0,153.0,4425.0,,
1190,143.0,153.0,4425.0,,
1191,143.0,153.0,4425.0,,
1192,143.0,153.0,4425.0,,
1193,143.0,153.0,4425.0,,
1194,143.0,153.0,4425.0,,
1195,143.0,153.0,4425.0,,
1196,143.0,153.0,4425.0,,
1197,143.0,153.0,4425.0,,
1198,143.0,153.0,4425.0,,
1199,143.0,153.0,4425.0,,
1200,143.0,153.0,4425.0,,
1201,143.0,153.0,4425.0,,
1202,143.0,153.0,4425.0,,
1203,143.0,153.0,4425.0,,
1204,143.0,153.0,4425.0,,
1205,143.0,153.0,4425.0,,
1206,143.0,153.0,4425.0,,
1207,143.0,153.0,4425.0,,
1208,143.0,153.0,4425.0,,
1209,143.0,153.0,4425.0,,
1210,143.0,153.0,4425.0,,
1211,143.0,153.0,4425.0,,
1212,143.0,153.0,4425.0,,
1213,143.0,153.0,4425.0,,
1214,143.0,153.0,4425.0,,
1215,143.0,153.0,4425.0,,
1216,143.0,153.0,4425.0,,
1217,143.0,153.0,4425.0,,
1218,143.0,153.0,4425.0,,
1219,143.0,153.0,4425.0,,
1220,143.0,153.0,4425.0,,
1221,143.0,153.0,4425.0,,
1222,143.0,153.0,4425.0,,
1223,143.0,153.0,4425.0,,
1224,143.0,153.0,4425.0,,
1225,143.0,153.0,4425.0,,
1226,143.0,153.0,4425.0,,
1227,143.0,153.0,4425.0,,
1228,143.0,153.0,4425.0,,
1229,143.0,153.0,4425.0,,
1230,143.0,153.0,4425.0,,
1231,143.0,153.0,4425.0,,
1232,143.0,153.0,4425.0,,
1233,143.0,153.0,4425.0,,
1234,143.0,153.0,4425.0,,
1235,143.0,153.0,4425.0,,
1236,143.0,153.0,4425.0,,
1237,143.0,153.0,4425.0,,
1238,143.0,153.0,4425.0,,
1239,143.0,153.0,4425.0,,
1240,143.0,153.0,4425.0,,
1241,143.0,153.0,4425.0,,
1242,143.0,153.0,4425.0,,
1243,143.0,153.0,4425.0,,
1244,143.0,153.0,4425.0,,
1245,143.0,153.0,4425.0,,
1246,143.0,153.0,4425.0,,
1247,143.0,153.0,4425.0,,
1248,143.0,153.0,4425.0,,
1249,143.0,153.0,4425.0,,
1250,143.0,153.0,4425.0,,
1251,143.0,153.0,4425.0,,
1252,143.0,153.0,4425.0,,
1253,143.0,153.0,4425.0,,
1254,143.0,153.0,4425.0,,
1255,143.0,153.0,4425.0,,
1256,143.0,153.0,4425.0,,
1257,143.0,153.0,4425.0,,
1258,143.0,153.0,4425.0,,
1259,143.0,153.0,4425.0,,
1260,143.0,153.0,4425.0,,
1261,143.0,153.0,4425.0,,
1262,143.0,153.0,4425.0,,
1263,143.0,153.0,4425.0,,
1264,143.0,153.0,4425.0,,
1265,143.0,153.0,4425.0,,
1266,143.0,153.0,4425.0,,
1267,143.0,153.0,4425.0,,
1268,143.0,153.0,4425.0,,
1269,143.0,153.0,4425.0,,
1270,143.0,153.0,4425.0,,
1271,143.0,153.0,4425.0,,
1272,143.0,153.0,4425.0,,
1273,143.0,153.0,4425.0,,
1274,143.0,153.0,4425.0,,
1275,143.0,153.0,4425.0,,
1276,143.0,153.0,4425.0,,
1277,143.0,153.0,4425.0,,
1278,143.0,153.0,4425.0,,
1279,143.0,153.0,4425.0,,
1280,143.0,153.0,4425.0,,
1281,143.0,153.0,4425.0,,
1282,143.0,153.0,4425.0,,
1283,143.0,153.0,4425.0,,
1284,143.0,153.0,4425.0,,
1285,143.0,153.0,4425.0,,
1286,143.0,153.0,4425.0,,
1287,143.0,153.0,4425.0,,
1288,143.0,153.0,4425.0,,
1289,143.0,153.0,4425.0,,
1290,143.0,153.0,4425.0,,
1291,143.0,153.0,4425.0,,
1292,143.0,153.0,4425.0,,
1293,143.0,153.0,4425.0,,
1294,143.0,153.0,4425.0,,
1295,143.0,153.0,4425.0,,
1296,143.0,153.0,4425.0,,
1297,143.0,153.0,4425.0,,
1298,143.0,153.0,4425.0,,
1299,143.0,153.0,4425.0,,
1300,143.0,153.0,4425.0,,
1301,143.0,153.0,4425.0,,
1302,143.0,153.0,4425.0,,
1303,143.0,153.0,4425.0,,
1304,143.0,153.0,4425.0,,
1305,143.0,153.0,4425.0,,
1306,143.0,153.0,4425.0,,
1307,143.0,153.0,4425.0,,
1308,143.0,153.0,4425.0,,
1309,143.0,153.0,4425.0,,
1310,143.0,153.0,4425.0,,
1311,143.0,153.0,4425.0,,
1312,143.0,153.0,4425.0,,
1313,143.0,153.0,4425.0,,
1314,143.0,153.0,4425.0,,
1315,143.0,153.0,4425.0,,
1316,143.0,153.0,4425.0,,
1317,143.0,153.0,4425.0,,
1318,143.0,153.0,4425.0,,
1319,143.0,153.0,4425.0,,
1320,143.0,153.0,4425.0,,
1321,143.0,153.0,4425.0,,
1322,143.0,153.0,4425.0,,
1323,143.0,153.0,4425.0,,
1324,143.0,153.0,4425.0,,
1325,143.0,153.0,4425.0,,
1326,143.0,153.0,4425.0,,
1327,143.0,153.0,4425.0,,
1328,143.0,153.0,4425.0,,
1329,143.0,153.0,4425.0,,
1330,143.0,153.0,4425.0,,
1331,143.0,153.0,4425.0,,
1332,143.0,153.0,4425.0,,
1333,143.0,153.0,4425.0,,
1334,143.0,153.0,4425.0,,
1335,143.0,153.0,4425.0,,
1336,143.0,153.0,4425.0,,
1337,143.0,153.0,4425.0,,
1338,143.0,153.0,4425.0,,
1339,143.0,153.0,4425.0,,
1340,143.0,153.0,4425.0,,
1341,126.0,140.0,4064.0,,
1342,,,,,
1343,,,,,
1344,,,,,
1345,,,,,
1346,,,,,
1347,,,,,
1348,,,,,
1349,,,,,
1350,,,,,
1351,,,,,
1352,,,,,
1353,,,,,
1354,,,,,
1355,,,,,
1356,,,,,
1357,,,,,
1358,,,,,
1359,,,,,
1360,,,,,
1361,,,,,
1362,,,,,
1363,,,,,
1364,,,,,
1365,,,,,
1366,,,,,
1367,,,,,
1368,,,,,
1369,,,,,
1370,,,,,
1371,,,,,
1372,,,,,
1373,,,,,
1374,,,,,
1375,,,,,
1376,,,,,
1377,,,,,
1378,,,,,
1379,,,,,
1380,,,,,
1381,,,,,
1382,,,,,
1383,,,,,
1384,,,,,
1385,,,,,
1386,,,,,
1387,,,,,
1388,,,,,
1389,,,,,
1390,,,,,
1391,,,,,
1392,,,,,
1393,,,,,
1394,,,,,
1395,,,,,
1396,,,,,
1397,,,,,
1398,,,,,
1399,,,,,
1400,,,,,
1401,,,,,
1402,,,,,
1403,,,,,
1404,,,,,
1405,,,,,
1406,,,,,
1407,,,,,
1408,,,,,
1409,,,,,
1410,,,,,
1411,,,,,
1412,,,,,
1413,,,,,
1414,,,,,
1415,,,,,
1416,,,,,
1417,,,,,
1418,,,,,
1419,,,,,
1420,,,,,
1421,,,,,
1422,,,,,
1423,,,,,
1424,,,,,
1425,,,,,
1426,,,,,
1427,,,,,
1428,,,,,
1429,,,,,
1430,,,,,
1431,,,,,
1432,,,,,
1433,,,,,
1434,,,,,
1435,,,,,
1436,,,,,
1437,,,,,
1438,,,,,
1439,,,,,
1440,,,,,
1441,,,,,
1442,,,,,
1443,,,,,
1444,,,,,
1445,,,,,
1446,,,,,
1447,,,,,
1448,,,,,
1449,,,,,
1450,,,,,
1451,,,,,
1452,,,,,
1453,,,,,
1454,,,,,
1455,,,,,
1456,,,,,
1457,,,,,
1458,,,,,
1459,,,,,
1460,,,,,
1461,,,,,
1462,,,,,
1463,,,,,
1464,,,,,
1465,,,,,
1466,,,,,
1467,,,,,
1468,,,,,
1469,,,,,
1470,,,,,
1471,,,,,
1472,,,,,
1473,,,,,
1474,,,,,
1475,,,,,
1476,,,,,
1477,,,,,
1478,,,,,
1479,,,,,
1480,,,,,
1481,,,,,
1482,,,,,
1483,,,,,
1484,,,,,
1485,,,,,
1486,,,,,
1487,,,,,
1488,,,,,
1489,,,,,
1490,,,,,
1491,,,,,
1492,,,,,
1493,,,,,
1494,,,,,
1495,,,,,
1496,,,,,
1497,,,,,
1498,,,,,
1499,,,,,
1500,,,,,
1501,,,,,
1502,,,,,
1503,,,,,
1504,,,,,
1505,,,,,
1506,,,,,
1507,,,,,
1508,,,,,
1509,,,,,
1510,,,,,
1511,,,,,
1512,,,,,
1513,,,,,
1514,,,,,
1515,,,,,
1516,,,,,
1517,,,,,
1518,,,,,
1519,,,,,
1520,,,,,
1521,,,,,
1522,,,,,
1523,,,,,
1524,,,,,
1525,,,,,
1526,,,,,
1527,,,,,
1528,,,,,
1529,,,,,
1530,,,,,
1531,,,,,
1532,97.0,97.0,2550.0,,
1533,51.0,,,,
1534,51.0,,,,
1535,51.0,,,,
1536,51.0,,,,
1537,51.0,,,,
1538,51.0,,,,
1539,51.0,,,,
1540,51.0,,,,
1541,51.0,,,,
1542,51.0,,,,
1543,51.0,,,,
1544,51.0,,,,
1545,51.0,,,,
1546,51.0,,,,
1547,51.0,,,,
1548,51.0,,,,
1549,51.0,,,,
1550,51.0,,,,
1551,51.0,,,,
1552,51.0,,,,
1553,51.0,,,,
1554,51.0,,,,
1555,51.0,,,,
1556,51.0,,,,
1557,51.0,,,,
1558,51.0,,,,
1559,51.0,,,,
1560,51.0,,,,
1561,51.0,,,,
1562,51.0,,,,
1563,51.0,,,,
1564,51.0,,,,
1565,51.0,,,,
1566,51.0,,,,
1567,51.0,,,,
1568,51.0,,,,
1569,51.0,,,,
1570,51.0,,,,
1571,51.0,,,,
1572,51.0,,,,
1573,51.0,,,,
1574,51.0,,,,
1575,51.0,,,,
1576,51.0,,,,
1577,51.0,,,,
1578,51.0,,,,
1579,51.0,,,,
1580,51.0,,,,
1581,51.0,,,,
1582,51.0,,,,
1583,51.0,,,,
1584,51.0,,,,
1585,51.0,,,,
1586,51.0,,,,
1587,51.0,,,,
1588,51.0,,,,
1589,51.0,,,,
1590,51.0,,,,
1591,51.0,,,,
1592,51.0,,,,
1593,51.0,,,,
1594,51.0,,,,
1595,51.0,,,,
1596,51.0,,,,
1597,51.0,,,,
1598,51.0,,,,
1599,51.0,,,,
1600,51.0,,,,
1601,51.0,,,,
1602,51.0,,,,
1603,51.0,,,,
1604,51.0,,,,
1605,51.0,,,,
1606,51.0,,,,
1607,51.0,,,,
1608,51.0,,,,
1609,51.0,,,,
1610,51.0,,,,
1611,51.0,,,,
1612,51.0,,,,
1613,51.0,,,,
1614,51.0,,,,
1615,51.0,,,,
1616,51.0,,,,
1617,51.0,,,,
1618,51.0,,,,
1619,51.0,,,,
1620,51.0,,,,
1621,51.0,,,,
1622,51.0,,,,
1623,51.0,,,,
1624,51.0,,,,
1625,51.0,,,,
1626,51.0,,,,
1627,51.0,,,,
1628,51.0,,,,
1629,51.0,,,,
1630,51.0,,,,
1631,51.0,,,,
1632,51.0,,,,
1633,51.0,,,,
1634,51.0,,,,
1635,51.0,,,,
1636,51.0,,,,
1637,51.0,,,,
1638,51.0,,,,
1639,51.0,,,,
1640,51.0,,,,
1641,51.0,,,,
1642,51.0,,,,
1643,51.0,,,,
1644,51.0,,,,
1645,51.0,,,,
1646,51.0,,,,
1647,51.0,,,,
1648,51.0,,,,
1649,51.0,,,,
1650,51.0,,,,
1651,51.0,,,,
1652,51.0,,,,
1653,51.0,,,,
1654,51.0,,,,
1655,51.0,,,,
1656,51.0,,,,
1657,51.0,,,,
1658,51.0,,,,
1659,51.0,,,,
1660,51.0,,,,
1661,51.0,,,,
1662,51.0,,,,
1663,51.0,,,,
1664,51.0,,,,
1665,,,,,2981.0
1666,,,,,2981.0
1667,,,,,2981.0
1668,,,,,2981.0
1669,,,,,2981.0
1670,,,,,2981.0
1671,,,,,2981.0
1672,,,,,2981.0
1673,,,,,2981.0
1674,,,,,2981.0
1675,,,,,2981.0
1676,,,,,2981.0
1677,,,,,2981.0
1678,,,,,2981.0
1679,,,,,2981.0
1680,,,,,2981.0
1681,,,,,2981.0
1682,,,,,2981.0
1683,,,,,2981.0
1684,,,,,2981.0
1685,,,,,2981.0
1686,,,,,2981.0
1687,,,,,2981.0
1688,,,,,2981.0
1689,,,,,2981.0
1690,,,,,2981.0
1691,,,,,2981.0
1692,,,,,2981.0
1693,,,,,2981.0
1694,,,,,2981.0
1695,,,,,2981.0
1696,,,,,2981.0
1697,,,,,2981.0
1698,,,,,2981.0
1699,,,,,2981.0
1700,,,,,2981.0
1701,,,,,2981.0
1702,,,,,2981.0
1703,,,,,2981.0
1704,,,,,2981.0
1705,,,,,2981.0
1706,,,,,2981.0
1707,,,,,2981.0
1708,,,,,2981.0
1709,,,,,2981.0
1710,,,,,2981.0
1711,,,,,2981.0
1712,,,,,2981.0
1713,,,,,2981.0
1714,,,,,2981.0
1715,,,,,2981.0
1716,,,,,2981.0
1717,,,,,2981.0
1718,,,,,2981.0
1719,,,,,2981.0
1720,,,,,2981.0
1721,,,,,2981.0
1722,,,,,2981.0
1723,,,,,2981.0
1724,,,,,2981.0
1725,,,,,2981.0
1726,,,,,2981.0
1727,,,,,2981.0
1728,,,,,2981.0
1729,,,,,2981.0
1730,,,,,2981.0
1731,,,,,2981.0
1732,,,,,2981.0
1733,,,,,2981.0
1734,,,,,2981.0
1735,,,,,2981.0
1736,,,,,2981.0
1737,,,,,2981.0
1738,,,,,2981.0
1739,,,,,2981.0
1740,,,,,2981.0
1741,,,,,2981.0
1742,,,,,2981.0
1743,,,,,2981.0
1744,,,,,2981.0
1745,,,,,2981.0
1746,,,,,2981.0
1747,,,,,2981.0
1748,,,,,2981.0
1749,,,,,2981.0
1750,,,,,2981.0
1751,,,,,2981.0
1752,,,,,2981.0
1753,,,,,2981.0
1754,,,,,2981.0
1755,,,,,2981.0
1756,,,,,2981.0
1757,,,,,2981.0
1758,,,,,2981.0
1759,,,,,2981.0
1760,,,,,2981.0
1761,,,,,2981.0
1762,,,,,2981.0
1763,,,,,2981.0
1764,,,,,2981.0
1765,,,,,2981.0
1766,,,,,2981.0
1767,,,,,2981.0
1768,,,,,2981.0
1769,,,,,
1770,,112.4,3359.0,,
1771,,112.4,3359.0,,
1772,,112.4,3359.0,,
1773,,112.4,3359.0,,
1774,,112.4,3359.0,,
1775,,112.4,3359.0,,
1776,,112.4,3359.0,,
1777,,112.4,3359.0,,
1778,,112.4,3359.0,,
1779,,112.4,3359.0,,
1780,,112.4,3359.0,,
1781,,112.4,3359.0,,
1782,,112.4,3359.0,,
1783,,112.4,3359.0,,
1784,,112.4,3359.0,,
1785,,112.4,3359.0,,
1786,,112.4,3359.0,,
1787,,112.4,3359.0,,
1788,,112.4,3359.0,,
1789,,112.4,3359.0,,
1790,,112.4,3359.0,,
1791,,112.4,3359.0,,
1792,,112.4,3359.0,,
1793,,112.4,3359.0,,
1794,,112.4,3359.0,,
1795,,112.4,3359.0,,
1796,,112.4,3359.0,,
1797,,112.4,3359.0,,
1798,,112.4,3359.0,,
1799,,112.4,3359.0,,
1800,,112.4,3359.0,,
1801,,112.4,3359.0,,
1802,,112.4,3359.0,,
1803,,112.4,3359.0,,
1804,,112.4,3359.0,,
1805,,112.4,3359.0,,
1806,,112.4,3359.0,,
1807,,112.4,3359.0,,
1808,,112.4,3359.0,,
1809,,112.4,3359.0,,
1810,,112.4,3359.0,,
1811,,112.4,3359.0,,
1812,,112.4,3359.0,,
1813,,112.4,3359.0,,
1814,,112.4,3359.0,,
1815,,112.4,3359.0,,
1816,,112.4,3359.0,,
1817,,112.4,3359.0,,
1818,,112.4,3359.0,,
1819,,112.4,3359.0,,
1820,,112.4,3359.0,,
1821,,112.4,3359.0,,
1822,,112.4,3359.0,,
1823,,112.4,3359.0,,
1824,,112.4,3359.0,,
1825,,112.4,3359.0,,
1826,,112.4,3359.0,,
1827,,112.4,3359.0,,
1828,,112.4,3359.0,,
1829,,112.4,3359.0,,
1830,,112.4,3359.0,,
1831,,112.4,3359.0,,
1832,,112.4,3359.0,,
1833,,112.4,3359.0,,
1834,,112.4,3359.0,,
1835,,112.4,3359.0,,
1836,,112.4,3359.0,,
1837,,112.4,3359.0,,
1838,,112.4,3359.0,,
1839,,112.4,3359.0,,
1840,,112.4,3359.0,,
1841,,112.4,3359.0,,
1842,,112.4,3359.0,,
1843,,112.4,3359.0,,
1844,,112.4,3359.0,,
1845,,112.4,3359.0,,
1846,,112.4,3359.0,,
1847,,112.4,3359.0,,
1848,,112.4,3359.0,,
1849,,112.4,3359.0,,
1850,,112.4,3359.0,,
1851,,112.4,3359.0,,
1852,,112.4,3359.0,,
1853,,112.4,3359.0,,
1854,,112.4,3359.0,,
1855,,112.4,3359.0,,
1856,,112.4,3359.0,,
1857,,112.4,3359.0,,
1858,,112.4,3359.0,,
1859,,112.4,3359.0,,
1860,,112.4,3359.0,,
1861,,112.4,3359.0,,
1862,,112.4,3359.0,,
1863,,112.4,3359.0,,
1864,,112.4,3359.0,,
1865,,112.4,3359.0,,
1866,,112.4,3359.0,,
1867,,112.4,3359.0,,
1868,,112.4,3359.0,,
1869,,112.4,3359.0,,
1870,,112.4,3359.0,,
1871,,112.4,3359.0,,
1872,,112.4,3359.0,,
1873,,112.4,3359.0,,
1874,,112.4,3359.0,,
1875,,112.4,3359.0,,
1876,,112.4,3359.0,,
1877,,112.4,3359.0,,
1878,,112.4,3359.0,,
1879,,112.4,3359.0,,
1880,,112.4,3359.0,,
1881,,112.4,3359.0,,
1882,,112.4,3359.0,,
1883,,112.4,3359.0,,
1884,,112.4,3359.0,,
1885,,112.4,3359.0,,
1886,,112.4,3359.0,,
1887,,112.4,3359.0,,
1888,,112.4,3359.0,,
1889,,112.4,3359.0,,
1890,,112.4,3359.0,,
1891,,112.4,3359.0,,
1892,,112.4,3359.0,,
1893,,112.4,3359.0,,
1894,,112.4,3359.0,,
1895,,112.4,3359.0,,
1896,,112.4,3359.0,,
1897,,112.4,3359.0,,
1898,,112.4,3359.0,,
1899,,112.4,3359.0,,
1900,,112.4,3359.0,,
1901,,112.4,3359.0,,
1902,,112.4,3359.0,,
1903,,112.4,3359.0,,
1904,,112.4,3359.0,,
1905,,112.4,3359.0,,
1906,,112.4,3359.0,,
1907,,112.4,3359.0,,
1908,,112.4,3359.0,,
1909,,112.4,3359.0,,
1910,,112.4,3359.0,,
1911,,112.4,3359.0,,
1912,,112.4,3359.0,,
1913,,112.4,3359.0,,
1914,,112.4,3359.0,,
1915,,112.4,3359.0,,
1916,,112.4,3359.0,,
1917,,112.4,3359.0,,
1918,,112.4,3359.0,,
1919,,112.4,3359.0,,
1920,,112.4,3359.0,,
1921,,112.4,3359.0,,
1922,,112.4,3359.0,,
1923,,112.4,3359.0,,
1924,,112.4,3359.0,,
1925,,112.4,3359.0,,
1926,,112.4,3359.0,,
1927,,112.4,3359.0,,
1928,,112.4,3359.0,,
1929,,112.4,3359.0,,
1930,,112.4,3359.0,,
1931,,112.4,3359.0,,
1932,,,,,
1933,,,,,
1934,,,,,
1935,,,,,
1936,,,,,
1937,,,,,
1938,,,,,
1939,,,,,
1940,,,,,
1941,,,,,
1942,,,,,
1943,,,,,
1944,,,,,
1945,,,,,
1946,,,,,
1947,,,,,
1948,,,,,
1949,,,,,
1950,,,,,
1951,,,,,
1952,,,,,
1953,,,,,
1954,,,,,
1955,,,,,
1956,,,,,
1957,,,,,
1958,,,,,
1959,,,,,
1960,,,,,
1961,,,,,
1962,,,,,
1963,,,,,
1964,,,,,
1965,,,,,
1966,,,,,
1967,,,,,
1968,,,,,
1969,,,,,
1970,,,,,
1971,,,,,
1972,,,,,
1973,,,,,
1974,,,,,
1975,,,,,
1976,,,,,
1977,,,,,
1978,,,,,
1979,,,,,
1980,,,,,
1981,,,,,
1982,,,,,
1983,,,,,
1984,,,,,
1985,,,,,
1986,,,,,
1987,,,,,
1988,54.0,,,,3148.0
1989,54.0,,,,3148.0
1990,54.0,,,,3148.0
1991,54.0,,,,3148.0
1992,54.0,,,,3148.0
1993,54.0,,,,3148.0
1994,54.0,,,,3148.0
1995,54.0,,,,3148.0
1996,54.0,,,,3148.0
1997,54.0,,,,3148.0
1998,54.0,,,,3148.0
1999,54.0,,,,3148.0
2000,54.0,,,,3148.0
2001,54.0,,,,3148.0
2002,54.0,,,,3148.0
2003,54.0,,,,3148.0
2004,54.0,,,,3148.0
2005,54.0,,,,3148.0
2006,54.0,,,,3148.0
2007,54.0,,,,3148.0
2008,54.0,,,,3148.0
2009,54.0,,,,3148.0
2010,54.0,,,,3148.0
2011,54.0,,,,3148.0
2012,54.0,,,,3148.0
2013,54.0,,,,3148.0
2014,54.0,,,,3148.0
2015,54.0,,,,3148.0
2016,54.0,,,,3148.0
2017,54.0,,,,3148.0
2018,54.0,,,,3148.0
2019,54.0,,,,3148.0
2020,54.0,,,,3148.0
2021,54.0,,,,3148.0
2022,54.0,,,,3148.0
2023,54.0,,,,3148.0
2024,54.0,,,,3148.0
2025,54.0,,,,3148.0
2026,54.0,,,,3148.0
2027,54.0,,,,3148.0
2028,54.0,,,,3148.0
2029,54.0,,,,3148.0
2030,54.0,,,,3148.0
2031,54.0,,,,3148.0
2032,54.0,,,,3148.0
2033,54.0,,,,3148.0
2034,54.0,,,,3148.0
2035,54.0,,,,3148.0
2036,54.0,,,,3148.0
2037,54.0,,,,3148.0
2038,54.0,,,,3148.0
2039,54.0,,,,3148.0
2040,54.0,,,,3148.0
2041,54.0,,,,3148.0
2042,54.0,,,,3148.0
2043,54.0,,,,3148.0
2044,54.0,,,,3148.0
2045,54.0,,,,3148.0
2046,54.0,,,,3148.0
2047,54.0,,,,3148.0
2048,54.0,,,,3148.0
2049,54.0,,,,3148.0
2050,54.0,,,,3148.0
2051,54.0,,,,3148.0
2052,54.0,,,,3148.0
2053,54.0,,,,3148.0
2054,54.0,,,,3148.0
2055,54.0,,,,3148.0
2056,54.0,,,,3148.0
2057,54.0,,,,3148.0
2058,54.0,,,,3148.0
2059,54.0,,,,3148.0
2060,54.0,,,,3148.0
2061,54.0,,,,3148.0
2062,54.0,,,,3148.0
2063,54.0,,,,3148.0
2064,54.0,,,,3148.0
2065,54.0,,,,3148.0
2066,54.0,,,,3148.0
2067,54.0,,,,3148.0
2068,54.0,,,,3148.0
2069,54.0,,,,3148.0
2070,54.0,,,,3148.0
2071,54.0,,,,3148.0
2072,54.0,,,,3148.0
2073,54.0,,,,3148.0
2074,54.0,,,,3148.0
2075,54.0,,,,3148.0
2076,54.0,,,,3148.0
2077,54.0,,,,3148.0
2078,54.0,,,,3148.0
2079,54.0,,,,3148.0
2080,54.0,,,,3148.0
2081,54.0,,,,3148.0
2082,54.0,,,,3148.0
2083,54.0,,,,3148.0
2084,54.0,,,,3148.0
2085,54.0,,,,3148.0
2086,54.0,,,,3148.0
2087,54.0,,,,3148.0
2088,54.0,,,,3148.0
2089,54.0,,,,3148.0
2090,54.0,,,,3148.0
2091,54.0,,,,3148.0
2092,54.0,,,,3148.0
2093,54.0,,,,3148.0
2094,54.0,,,,3148.0
2095,54.0,,,,3148.0
2096,54.0,,,,3148.0
2097,54.0,,,,3148.0
2098,54.0,,,,3148.0
2099,54.0,,,,3148.0
2100,54.0,,,,3148.0
2101,54.0,,,,3148.0
2102,54.0,,,,3148.0
2103,54.0,,,,3148.0
2104,68.0,155.1,4611.0,,
2105,68.0,155.1,4611.0,,
2106,68.0,155.1,4611.0,,
2107,68.0,155.1,4611.0,,
2108,68.0,155.1,4611.0,,
2109,68.0,155.1,4611.0,,
2110,68.0,155.1,4611.0,,
2111,68.0,155.1,4611.0,,
2112,68.0,155.1,4611.0,,
2113,68.0,155.1,4611.0,,
2114,68.0,155.1,4611.0,,
2115,68.0,155.1,4611.0,,
2116,68.0,155.1,4611.0,,
2117,68.0,155.1,4611.0,,
2118,68.0,155.1,4611.0,,
2119,68.0,155.1,4611.0,,
2120,68.0,155.1,4611.0,,
2121,68.0,155.1,4611.0,,
2122,68.0,155.1,4611.0,,
2123,68.0,155.1,4611.0,,
2124,68.0,155.1,4611.0,,
2125,68.0,155.1,4611.0,,
2126,68.0,155.1,4611.0,,
2127,68.0,155.1,4611.0,,
2128,68.0,155.1,4611.0,,
2129,68.0,155.1,4611.0,,
2130,68.0,155.1,4611.0,,
2131,68.0,155.1,4611.0,,
2132,68.0,155.1,4611.0,,
2133,68.0,155.1,4611.0,,
2134,68.0,155.1,4611.0,,
2135,68.0,155.1,4611.0,,
2136,68.0,155.1,4611.0,,
2137,68.0,155.1,4611.0,,
2138,68.0,155.1,4611.0,,
2139,68.0,155.1,4611.0,,
2140,68.0,155.1,4611.0,,
2141,68.0,155.1,4611.0,,
2142,68.0,155.1,4611.0,,
2143,68.0,155.1,4611.0,,
2144,68.0,155.1,4611.0,,
2145,68.0,155.1,4611.0,,
2146,68.0,155.1,4611.0,,
2147,68.0,155.1,4611.0,,
2148,68.0,155.1,4611.0,,
2149,68.0,155.1,4611.0,,
2150,68.0,155.1,4611.0,,
2151,68.0,155.1,4611.0,,
2152,68.0,155.1,4611.0,,
2153,68.0,155.1,4611.0,,
2154,68.0,155.1,4611.0,,
2155,68.0,155.1,4611.0,,
2156,68.0,155.1,4611.0,,
2157,68.0,155.1,4611.0,,
2158,68.0,155.1,4611.0,,
2159,68.0,155.1,4611.0,,
2160,68.0,155.1,4611.0,,
2161,68.0,155.1,4611.0,,
2162,68.0,155.1,4611.0,,
2163,68.0,155.1,4611.0,,
2164,68.0,155.1,4611.0,,
2165,68.0,155.1,4611.0,,
2166,,,,,
2167,57.0,155.0,4650.0,,
2168,57.0,155.0,4650.0,,
2169,57.0,155.0,4650.0,,
2170,57.0,155.0,4650.0,,
2171,57.0,155.0,4650.0,,
2172,57.0,155.0,4650.0,,
2173,57.0,155.0,4650.0,,
2174,57.0,155.0,4650.0,,
2175,57.0,155.0,4650.0,,
2176,57.0,155.0,4650.0,,
2177,57.0,155.0,4650.0,,
2178,57.0,155.0,4650.0,,
2179,57.0,155.0,4650.0,,
2180,57.0,155.0,4650.0,,
2181,57.0,155.0,4650.0,,
2182,57.0,155.0,4650.0,,
2183,57.0,155.0,4650.0,,
2184,57.0,155.0,4650.0,,
2185,57.0,155.0,4650.0,,
2186,57.0,155.0,4650.0,,
2187,57.0,155.0,4650.0,,
2188,57.0,155.0,4650.0,,
2189,57.0,155.0,4650.0,,
2190,57.0,155.0,4650.0,,
2191,57.0,155.0,4650.0,,
